,hash,clear,perfect,great,good,bad,poor,totalnotes,maxcombo,minbp,playcount,clearcount,failcount,rank,rate,clear_db,op_history,scorehash,ghost,clear_sd,clear_ex,op_best,rseed,complete
1035,541c9a97e8fbfe4087662f84d93b850b,1,55,83,37,22,1,1249,122,1074,1,0,1,1,7,0,0,a286ba722ba457378bac3dea071c7c84,fB5cYUdD8F3wsD12ESGtTGD11EXWGUISESIXSGTGShm8JTHScY14Y5B2ii9i3i2Z,0,0,1,15460,0
1036,cd7b67acda08f2e8c9ff61d0b613ad93,4,926,255,13,2,24,1200,1018,26,1,1,0,7,87,0,65794,70fe9bf19ee8e474ee06266f459c662e,@4pQ2h2EuShHSEUGr4@HssuWED7@EVEXVEUGuVIvsSHVETh2@q2vvTISEWEq3XD8Er0x5sqSGXSEXSEs9XTNYSED7cSHSGsq18sSG0u3tSg2SISG@J2t1s3ssSEtr1qTEXUG5q9yqTPD@Sg6r1SEt6utSC@SIwUMuh2Lr2XSF1sXS@EtD@q6@Kur2SEXSIywg3SJtq20@LX@Lg3tV@H2r5UN@GD@EXm@s6TF2SEvr3TISEUF9SETIr3uSNs@q6ur8Z,0,0,1,6592,1
1037,d92527df3fc9ba48bef189ac810fee98,4,1093,258,19,7,29,1381,403,36,1,1,0,7,88,0,65794,e420477068297622cf378641daf0733e,@5Es5SJTJq3q3ysU@XSHthG2r9q3s4SHuSGiGVHSF1SGtSEtwyr2ttxutxSGTJwr3uvSHSF7SKzvsSG@Lwu3txtr1s3gXSEwstSGn10q3tr4uut5@Lt7aL@E@YIXUIs7SIsr8XSF0SE@GTGSG@NScGSESGWG1r0h@XD@Pxtut@sVISMsystXSEx@hhh8F0tSEr0@r6TGwSIr6YEsTMyq2s1tYQ@gg2ny@q6SF9r1VF5r0SHTHBI@JSF2zBIg2szX@F8stSE@ED@XSL@EvBSItssVGq2SEutsq2yr1xs1URgg2yYE@bBUEWZ,0,0,1,28100,1
1038,2688d66584ab887eedf45d9cdc89f3f4,4,1271,270,21,10,15,1578,454,25,2,1,1,8,89,0,66562,ea15f4a6b751e8d04ee6b7b69d315543,IsYLUESEq7ss0zvuvr1r0g4ySG5SEtvSJr0SLySJwr1sgtss0r4s3SEsSLv4r3t6tvr0r1sa2@G@J0tr8w0h@WGSMSGxXBGC@F1tSGSETJr6tXh2@Vg2tvsXg2BLTEThhEyt@aRGsSIgq2BsBG@GSEYXg2yq3uShPGn4mHzSHXBHSEsssq11tsULTID@JTF1r3UF1qsmEsvwSHq11SGg3bIWF0SGuhHySKTH0BEYX@SGTETEUGq8ur9tTGSExt4tytvr9t1w8r8SKSETEXSLr3VESHn4s5TPH0SG7SIssq2wsSEUItsD7EUQESP2ESGZ,0,0,21,27996,1
1039,38d18c02f695dcc9a343244163bb5a62,4,979,180,39,6,8,1208,829,14,1,1,0,7,88,0,66562,a96e0c2714d8c4fac31892452ba44c0d,ItSG0SEs2usyt8uXSNSF7s8UIq4SLhKVLUGg46SG2zTKuSHTEzvwsvvr1us1SG0sTF1g7SHss2XSMXSGysq7sSIwwqs5uzr1zr5s7xr3q4r6vTF9xqg2s6TESIq7r1yXTP2YQHXg2sq4wSKzSdY4Btsq3u@IUJbdBPQF0YXYSh2PY@GXgg4n3YxXTMUPBP2PR2@SeLr4u2r0Xg8q8ws1sr4SGXSITKr4YPBG@KtCZ,0,0,21,28735,1
1040,2850b62c9bfc8bfa20bb109acb5dcf47,4,1351,306,12,7,16,1681,370,23,1,1,0,8,89,0,66562,e066868a9c85fb4d8d793e2904c42e80,F3TF0TF0r9SG7tq5SLD@LSISMr2SH6TMsXSKTGn3SETNr6q7ur1SG4sw@ESLysSGSKSJSEtSHSMstsXSGsSEqr4SETJzt2WF4r6sts@Hs1n2n20ag2SIvq6SLq7r1SKuvhF3usvVIqwYSEqq2uYJq2uSESKtuuTESGsSEXSEq2zuquttun4TEvsBEShg4r1xSIuuvvq4SHsq7q4@Kvy@r4tTESJg2@IwsqqqttSHSKvSNr1tBG@G2SGr3r7r3tTMs@SI7SF6TF0SI@F4TGXSLq7SHr1wSEvSG8ut1UJXSMSLr6tagag2at@F0X@GtwnSF9wr0svD7Ig4ahESESGSEqyr2vsur1sSF2tg15usxs8Z,0,0,21,13336,1
1041,95ea804f8f7f892674bdf74793941a25,4,1543,345,22,3,15,1925,523,18,2,2,0,8,89,0,66562,ddee427ccad673ed3107594f7303c806,GSF1s5XTF2SIsr0q6vTESGw0ssr2SF3sSGwyr0SLsr1tr7r9hGn12SHSGD7EuSJq2BEwXSEswtsq9ssxvss0q4Sh4ESIh2H4Xg@h3g2uTKySJs5q3TEYYTn4SETIvqwtXn2s9g2TMxbEtmF0tWn4s7gTn8SGwr9vn22r2Sn8yXTRLTF5TEr1r1q8r6yULsr4SF5s5ts5wusuSF0zuwuSEYExr1tVGtqSKr2r8SF0r1XSEvWEvuSGtvuwr6str8wwug2TIXSGystsXgSgsn4r0tsh3Gtr1v4s1uwvtSF6uSHg3qzyq17vtq2gWF4vsSLqytq2sBG@SESHg3@HvTKTF5TEur0hEsstqr2str0SEYHn5g9q17WGSNSF6sSG1XTGXSHTGSGtgBEDZ,0,0,21,26201,1
1042,e2021d1e5564e85b285e836d29569815,4,1564,414,27,4,10,2013,595,14,1,1,0,7,87,0,66562,36c9a97a06c85f8bee0b2404b007229d,Jr8TF1tthESKq10TIsYGXhPGhBHtstSNyq2q2TGusq3suUGh3E@PGr0SHgSHXSIXSISHsSGstsauxSGr0zSGqSJsvtwSESHtvSEUJSLSItsxq2SG1SEuh2F4wTKSHSG3zs4u8SF0r1r3SKBMSL4SHxUGTGtSF2tSIq7r2q60vTG2stSEYGSGg2SEsg6SEssuvg5g5g8tq14SF7SGqUESPvTF5SIUGSEss5r3r0tr1xs8q9vD@Rq9tgSGSLr4SG0h2F2quSGSHXSMSLqTHTgsSIwwSHuq7r1usvSHuwr0sr1SG0TJ1suxTGTGsSLwuuxvSLs2THUF1r3q3UEq5sXSGr3SJSGq6sg4g6xtsSGssvr0h2I@TC@GXlKzq2wtXSESEsnUEwsD@Kvq7TRJSEwVHSIsxtUIyUESNTGqSHSG@ug2q2BPEtVGqSEqSLSJuTPTGqZ,0,0,21,20576,1
1043,1071684c7d9b666d77459a0cebb0b840,4,1584,347,16,6,26,1964,546,32,1,1,0,8,89,0,66562,cb59430fbe3de3018125c033fd8063bf,TF8XTG3D@SG5sSEXTETEq2VHq3TF3SGtvSGr2q7xSJSF6SKTF3r5@E@2oG3r1r0wr1tSGyr7tq5th3G1SGSBSGn3ur5SF4r5SIr9SGtTJ@F0C@LVEtsr0r3gvr2s2r3SIXSHUF5sssr1SESEqSF0sBg@uXSEzq17SKyq2uTESEySKys9s3w1xsuSF5SJwr5sSESGSMzzvSJTJubySEXUGSF0ssst0SG8tSED7HSGD7h2GD@K@Gh5G2TJ3SG2tVEUEUGD9GSHD11Gr3wwSESG1s4uSF0u3SG0UF6XTGt@h2Hus6wg2g2BGC@hn3oswBI@G9XSESghE@r4XSGXD8GUHsSEUGyXhRHm2Er4r1BJ@r4q8vjSiED@Gxn14XSGsvzvw7xr8wq4Z,0,0,21,8317,1
1044,5d35daf1f3e66b63260a61579bb79360,4,1546,181,4,4,10,1740,595,14,1,1,0,8,94,0,66562,352c1b8e8e0c07f23e3208e317407ab9,ITEr1r0SJs4SHXSEUGh2Mzsy5BKv4t9usSESESETF6r1TExr5q6SG1sSNq9r0SJXTHxr4mBtur1SESEthEbq2n8n20SMSHySG8BE@Iu7ss6@G3SF0SL@Hun16SGtSHt3XSN3w6x0SHSLwq7q14xThgD@q2wSH@Gys4s6SF3SGSExSF8t1r4r4u0BIXSEsXSI2q5tSESG2q7XTHSG8tssUIzVG8stTHr3q75SH9t2r9Z,0,0,21,1635,1
1045,522ce11990d09b94e515b653705be4fd,5,1164,72,2,0,3,1239,1239,2,18,5,13,8,96,0,66570,cc4cea76cd2726d9090c657ee3dda46f,L9SRI1w1ur21y@EYLt5w5XSISF0XTJ8s4vv8s8WF5r2SH9@H1u7r3r02zts1r1tr5SF2v3sg27VITESMwsq2sq6TESMq6xxyw6Z,0,0,21,17173,1
1046,f44d591fa9184ed707dba381a1685d66,4,1157,148,18,5,6,1329,638,11,1,1,0,8,92,0,66562,2c7ba5471b0be86c0302e7999a4d0196,THWF5z3sSEvq41SJuXSIr7q6r0yUEq14r4s0r0sg15r3vgs8r0t0v3t2s7TGr5r1t2r8r2B@jssqSF5s@MSIYExsSF3r3hESF1C7SEt@ESG0TF0r6BESE@HXSGSEXSF3svttXTIvs9r2wSJr4r6sv@F0wr4zx9SF2yt2TH4TEvs6sTPESF3uq7XUF2uXSEShPYPBPESB2F7Z,0,0,21,14387,1
1047,cdd13095a764b0b1b1d27677d29f7c8d,4,1145,437,146,8,19,1747,547,27,2,1,1,7,78,0,65794,4865260fc3828186c1fa873121ee1321,G0xsusSKr7SGyYGh2KtSIg5tttTIw0THzq15SGg24t4q9s1tvUKwtTh2Hg2sSg2tY2IBHg12sTF1uSESGsXThIxqz@ISGq2SEwSG@HuyssXcETPGsUQX@EXYMTJWGq5sXTHqSHsTIuuS@g9zwuSGSEzg4XY2Gh2cTLgScGXhEtg2qSIwhEq2qr2YGSgSESg2XSETESEusssuSESPPJgsShg2Sggsn3vh2gXUhPumEtSg5gTMXSEvhETIvSEshg7vgg6q6XTF1@JSGYY3P2snn15wSEUEUNg13ssr1g3gigcPqSGtsr2stXSNxSF1r7t2SP2YYSQYPHYESPXSIUcShh3cYYY2ShC@SjYSGsuqsn2XTGUNSGYTGXShgvsXSHstgh6GUF2uSEXTESJgSREXnSGSGtt@F4BE@MXSGTIXTGuTKgwSGSgtsq2gSEq5xuug7SGq14TETHuvY2YPSn2Y2ShEYXhcYXSEScXhESEScGg3g2cShm2Eszq3qhhcBcBC8BC8Y5YsYm3JZ,0,0,1,16462,1
1048,3da50cbd497967e9b95bee391dbdf244,4,1065,434,124,9,20,1641,545,29,1,1,0,7,78,0,65794,eebfa97e4551fa72c92cbd3340669d3c,GtSEwqhIxtvr7yq2SISJvr0SHr1r0XTPXg7vuuttYJSESh2Eztg4TGgq13SGttxSEr2XSEr5vXSGSIUJwSPuySGxr3vg2hIwXSEtTLtr1wUMsXhHuUGSJsxq2q2YF7SHr2qXg2ghPBwtq7tsXg2SEsSEuq6gYGgh2HUF0zhLvTgqSGSJxtgBhh@g6q4X@Gys3usXcYH4XYTIt6r2SJg3qsbGXSIYSGq2YESHstSGSEqggh2EXgcGYSESEqXTESEq7YSg2uSGng3lESGm2cYUjYGBTHTESgXSESGSEtqTEqgh2PPSEqsg2THsqgsg2qh2GSEq@EXYShBE@PYYPl2YEY2YY4EYlYYYEXYXgqSPsg3nSQX@SHD@g2sttn2tYIgSHSNuYXh2F4tTGcJh4JwvsTETLstTEsD8EqSh2g3tr2XhPP2VETETPVF3vq3Sg2SJTEYY@PGYGg2SJgXD@th3ESP2sXhPSE@F3sgBcED@JvqshEXSBED@GTGzwxr8UEVBiC8Er3Z,0,0,1,26096,1
1049,0ea116451fe86c5f75f7a79322d06018,4,1674,283,24,13,13,2000,1095,26,2,2,0,8,90,0,66819,51db94b7f4747996e220b943b1889026,F7s0SI5tSH7zt2wq38xr1s04tr3SF3g6r3ws0ys5r2zt3zr3r1x@Estr1SJr3tSEq2ur3tSISGTEr4xwvtsuwr0sq3g5ur4r4twTF10s2sr2r9XaEt5vn2g8s7SG0suUH3SG7tg2SGBg3BXTETBEtgSLvuSIhGXBs@BHYGsBSGTMtBsyq3sn2s0r2Um7GuTIsuTGXSEuvr9g22r0SGu4SHtXSIsr2gTEvwSIsSGWGsSJXSEvXgg2@SESGScP@EXTNtSgTQXn6q2g3BTGtggm5In5Y2aGaEs@Etvq4svtr6qutr5SIvr2q3uTEsvSHtXBH@ISHUGSEshEr6q2@PD9ESPwvXSGxuSESJZ,0,0,21,15927,1
1050,1dee7ea1515cbe492784b7c17905781a,4,2347,327,15,16,29,2715,611,45,5,3,2,8,92,0,66570,0078646b21624cbf41f9ac4a2cad67c7,G9q19st9Xn30ytz4BE@F67z0TH@Gr7yts5@Mr7x0r6q3g3@I6zxmI3@I0s3wC@I6ty0ssSGr1TETPH@Is5ySIq8XSEqsXYTG8r0SGtgTJq11SJ@SPGr0sSGuq2wXSG0SF8ws2r3wSEqr8SMuBES@zytsstttvXD7Ih@kESF0SF4t2wSG9s6SF0q3y@Ewq2r2r6SLSHtr0XSIzg4SJq7THn2xysSESEs2XSESF8xqXTEtSHuxmESLq9SESHwtVEttqqtVE@GySHtybEvvuSJXSETGSHSF1zTH7q38zTF7UEs0sr2uqq5tg3@HxSKatBsS@Hn2n2vYXYtSGtXUJSEqXSJTEsSHBuD@F4q4SHq7r43t2aGvtTF3@JBF9n59BG6TMuBQGSB2gBY@agh@SQESmLTHq3@MVEWGZ,0,0,21,14825,1
1051,8ae06bf384dbe6956b1fc76c071ff86f,4,1544,402,57,18,20,2029,781,38,11,2,9,7,86,0,66827,cd1196fe624ffc390bc6bffaa169ad70,UhND7H5r0YTHSG2zh6GqUEwu9r4D9NaYEVH2r1TH6g11SIut1s6g11r3tr8SF9t8t0sq11SEsSIXgg2BED@Eswztss6s2sr2sr7xyuq12XSF9r1zSESGs5u5ttSGXY2GTglY@PIq17SHWESGqSLvTEsXSEytq13SEXSESJuTKn4hC@SGbGsSEq2SF2usSHhETMYMSKSESIq2vg2sXTHuvD9EaGtSEvm2BGBEq6SGsBGswSJg3sSESPGsgh3g4g2XVg3TEtqYExr2SF0r4ur3sg2TEr2tSJq9svzwSHs0zySEtSEsBGBGBJ@Kh2F6yxtSITF2xyqC@TETESHSE@tvwVJUIUIg7TRGtY2Kg3mIBEuSg4vYISHUGg@EtSGBq3XgShGh2BPEaPaGD@GYXcBSmESm2Gq2Y2Ti2YP4aYScT@Hs2VIySG4wu@F6SKSHsS@Sg4SJywtwSKSF0w@GSGr4TF9TGZ,0,0,21,23661,1
1052,0c12663795749bd7ffe03ccd3e69460d,2,729,387,156,44,38,1334,151,82,2,1,1,6,69,0,8,5cd5dc48d89db908d01cd540f3c12060,Ksg5YG3TIYTcasXY5BgdBdY2YBdYBcB@ScyXSBSBD@PuXg2SQ@n25s3wssSISETESKSGSESGuSESHsYMvszzXn6q10xssqqSBGdPSG2XSJTEXa2r5xsgYEWKsthEsq@2n2SKsq8BJq2Bg10TMq2TcEsuD@cP@TETEuBNXSPEuSGD7PGBTBh2hETgVeEYBqTcPBg2cP2SBSEShETghgBugBvhgcGBg2BXcGqSE@UPGttTKusSP4SNSEbLgBHvUh4gYQP3B@BYYSEY2EXdPaPUn6iEa@S@cE@gXgXhgBED@BXBeP2YY3TB@2mnoSK@q6gg3XSGSPD7GD@Eu@tuhg@GScEYl2EbEYY2GSBg2h2QdPY2@F1UGg3YTg3Xg2sq2qXVKTF0uTF8wvah2GSHcGSHWGD9ED9EWmHwsSPSP2GYBXSHSLvqshHYGgShm2EYIBGuuXSLSGussm3BRSREsD7GVHxvg2TIn5XgBYQYEYBcAZ,0,0,23,23316,1
1053,0128f907ba25272df331ef4fcf355986,2,683,299,72,21,17,1083,263,38,2,1,1,6,76,0,8,2bf147afe9d7e280fdbea792226868aa,Is6qyXSMYSESGqvXSh4gg2s0zss5ScEYSISEwswBUHSMstuuvWGsBGXSF0XSJUISESKtBiPGBcBh2PstXh2gg2iGXBg4@Etsvr3SGuSJtSh4Jr0SGhESGq5SEShGhETF0SGXSGSESEYGtaTETPIUg10SHSF4SHTEY2SGr0sssU@F0r8q2XSESESGYTF0SLTIsUGsSMr3UEztvuq3Y4P2shPPscXBHcHB2ThhhPPGcETJTG9tD@HSG7uTEUHSgtggg2X@BUHaSESEYSeaUEbBq7n3YGtUGuYRPESgXBggXn2sXcUJq2hHgh2GaXTESJSETE@SEY2Gn2@Qn2XSRSI@GBI@EUEUE@GBGXh3n8YZ,0,0,23,13336,1
1054,e10f3dbc3b3625b9c65d0c9b7ae61f33,4,1660,417,43,8,17,2138,475,25,1,1,0,7,87,0,66050,1b0b667e04ee0ba768992efc8847b103,GXUIuq11r2D7EqtgTH0SEr9sq2ztr9vt2XSIzSMysSF9r5uhEVLxzr5vuTE@F5xTGq2SF3sq3r2q9SF4r2SF2un4SF3vr8tr8XSEUEYY2P2Y3YbETGq2XSGr0SKsuTEtSIxr8bEstSGsSHSEsSGsTEstXh2Gcsvssuq6YIuh2ExtuVQX@GSGTHsUISHVHXTF2SHShGXTMTGbEvWNSETGXgssSHs9YSQIq2XTGhESHTJxq2sXTIzsSKtq8sxxswqSHsq4sSF5wur0SGs5SIs3nxxSNSEuh3hHBt@F0Xh3EbJTF2uTLUF8SJws4zTF1r0vXSG2SISP@h2RI7SI9r2q3YPsgg3BF0Ug3UJTEXSGr9v1TLSG6sg2sg2cGhGYPr2TF0ttxtYEq22XYUGBG@F6SGSREYKm2Psxn10SF4t0SF6vtSGSIsSIh6GUEUPKBGu2uq4SHaT@tzBJ@F9yzTHDZ,0,0,11,10228,1
1055,7682f710c79e4c13fa7daf1a723cb19e,4,1660,545,56,19,25,2294,651,44,1,1,0,7,84,0,66562,5fd88424d0d9ff5d29f2a4ae9cf902a4,SGSLTF1XTGUKts6vr9ur5ts2q10sUESETETGSEtuSEvSF5vr3yTHg27SF4SJvug6g5g5vuUPGsuytSHSJusTESF5r8s4wSGsxxSEyt1sssr3SGtUIh3Lxvxh2HTF1SGSF0sTGn7SGTLTETPSHXD9Gr7SGqttSEq6q11SPusn5SKSJtSHBGgg2@hESEXSESLr1r2vtxy3sSGvvxs@EXSHYSHXSGSKuttqtXSEs5tSG@UGSETGUEvq2h4Luh3KXSEsSJmGSEXVESGBTGSIstSnh3Hnutq4usTJq2XSEUEzn2gSBGcYBPGC@Hgr2nsS@xg4BHuXdD@S@gSiUE@tn2agSHr0ssSEsubEXSGSEttYYEtD8GSJg2q4XTGSKubIq2g2g2SGXSPF2BUGYBHh2EuSEXh3hHtUISGVPTGq20SLwVESGwtq4XSPSKbvxSKhMr3SJsvsxTIhGYHtutr6r7g4sqnBusvq7TB2TGBg2BI@SETHr2g10tq3sSETIuvsh2EUg5aSQEas@HSGr0SEvTEq4zwzBXTGTEvSEsuYHun13cSGSHmKSEtuqYWiTG@gTGs9SG1r7r6SKt0xSISETEr1wstSIZ,0,0,21,367,1
1056,8d23aef5d00c405171813a1f823fe51e,5,1109,51,1,0,1,1161,1161,1,6,5,1,8,97,0,66562,68bc9ce8cb6f8c946937f98fcb9797ca,KTNs5uq127tys5r1r6SNSEq24r1y0t7@Is4u4q49s4q17w0v6t7s1ur6u2s8TI0gt6z0sqSF0s3SF2w7DZ,0,0,21,18167,1
1057,7eff99a814486352c50eda2436b24b9e,1,1031,368,124,8,12,1871,738,355,16,0,16,5,64,0,0,881a8330afef5376d9017cdb844b255a,@2sVF38h2gBSED@vq5SEUEqyuwwTF2sVEs5SEXUPF5wg6gssn4SEwsSJstg2ug4g2uq2wg4qSEtgYGmHsg5BPGmF0XSJTGugh3EXcTGSg3XUJtSPtcISESEssgUEXY2GgYEsXSHsSGqg4SHSEq2XTGXSg2hP2EYEY2GYETIY2HshIYYF1thIzSGVcq14WhcP2Y3q7h2EtsqSHSGsSg2TESMg5tcE@g4r1SJuSg4UF2TNSGSJvXSKsyUHSETJguSHsYEtq2gXgtTg2Sg2r0swq4vyg2r1q4r2vghHYGX@SESGSJq3txtTGsXYESJq4XcEXYP2Y2YThhGTF2g4SGhgSBgBYD@hhcSBQPGdYaY3YYUcSdShcXgcEYPP2IWK0zD8Er4r7zsr3SHU@ESESEYF2r0q2TNSEqr8tYPEYY4WETh2GSgwBhGsSG8oZ,0,0,21,15492,0
1058,4c95987ad52d3d3c90492d7768cecd23,4,1704,415,30,12,21,2171,552,33,6,2,4,7,88,0,66819,6fdf408868f91b1766fed96d29c16a37,TMSHtyBq4yt9r1uSF1ss4tsyr1r6vvSKy@JvTEtsr5yvSGg2@ESGvSMzuwSHyq17s6yst6SF5tSLqSn3SNSGvr4wtXSHtsxgur8sqsq8zTHSHh2Er0SF3q5yXSEs5uTJvun12sTESIsSNXSIpGs7r3YGa2@2h6P2tYsh3G2ss4sVHtt6s4YGSF3xXUGSGtUF1SKu0n4UF2TGr3ws1tr2TF1yuu7XUGSIsBLsvr8usq3r5r1vtn2s1UF1sxg3BGTE@EUGqr1qtsxxg3BGYMttSEq8VEWHtgYIn16r3vsq2u3r0TLr2SF1SF3yxSF9wtr3s8q3yTF3XSEXlEaXaGX@G0SHTF9uD@H@JtTLSHaJ@F3XSGs4SEaXB2S@XhjGSEShEY2D@Hh4g2SEsuTGSgg2SHTh4GtYSETh5EWGsTEsSEsTGuuTHTHgTKThESED11GsSGSHTISLwssTGSEZ,0,0,21,22086,1
1059,0000000000200000000000000000db080ea116451fe86c5f75f7a79322d0601852c60cf7e8bbb32ed46e9e199546b5104c95987ad52d3d3c90492d7768cecd23d4e2c4132b93b6bc1048c0cbf29cd318,3,4782,2010,459,141,155,7457,535,296,3,1,2,6,77,0,65793,1f1d5faa4adf8a71af47f13192c34eb2,,0,0,0,12275,1
1060,434ca445969f7845dc0158e3021fcf65,4,1737,446,23,4,15,2222,333,19,1,1,0,7,88,0,66562,bf9b4140469c4d4b555c6c6428f8c502,Mr6SG0SF3THzTG2r5sxtt6ySHws3WIagX@Gh2ISHtswSHSMs5r0TG4tvxq2q2zs5q4q6wuq4XSHSIr2TPGuXYMq4qXSPEr2XSETEtTGq2XTF3m2HTExq4g2sTKq11sr6zr8r2wSF3SEtn8ttqg8r8swug11wywtuSEr8q5qq5TGqr3XTGqTGTRUF0TESMtr3xqr0zxr6SQh2Eq5xwSLxtqwuyqXD13EXh2PSESh2gbsBHTEtYSRgzr9uxtq9SMs1SGr9XSE@Nq13sq3r1SF1xxr1r1s3SEyr8uuuSESHq11SJsSETEsn3Xg2XnmF3q4SHxSHSHvssTEzSISGSGSGSGttvuTGttt@Eyq3vvXTJwtvVETHq2ThhcsXmoEq29r1r2uq13vr2s6q10SNs3uxSPsvSESKq8UF5xtyssqqSIBKTRr4vXhJg20s7SGyr3quq3SEr3XSHUEtSF4tSEtr1XSHVIUIsSEDZ,0,0,21,8568,1
1061,88c4c8d6527d0a856f227a58c938f2a3,4,905,232,48,11,20,1202,817,31,1,1,0,7,84,0,66562,011f2c1ec9fa04068bcde34e8f02b401,GhKSET@aP@cBcJr1TH@tD@JvUH3q13q2SL0ss5SKx@H5zUESF2svq2SETHr8s1txuSF5vTF1SEts3ur0tvq25q4sSEs1s5tr8xqq5TGr2s0vvSLhEsD@Y2EXhgr3SESGq6sSIXTESEttuq3q12ts0ySHSG4XYGBPPVcIqUEq15q9ur2tvTHsxD@KUNsusq2XYPPHBEXD@2Kq7g4sn4tTGXSE@ttuSEug2sXgYEalG@BsBJhdl2EYSgBcbg@c@aigm2@D7EXYPGh4jScTiTEXg3SEqSPXSHwuSEstXZ,0,0,21,22892,1
1062,3bc38a1fa6c84ff806dd35e02da7b129,4,1613,385,19,12,17,2038,465,29,1,1,0,7,88,0,66562,449438fb8393dba5f063d1b922a164f5,SG@Hr7tsz1qTIytr3uWJxvtr1wq6tsxr0B@sn3qySEsr2SMtt1s6s8tr2r3sr5r2SGq3q13SEXhQLySGs3xgr5r0uTF0XSE@SGiEbXbhBESBMtYH@I2tsr0r2xvTHULvr1@H5r1yr5uSF2wtwr1r2uTHr2txvzqSETGq2TLxuSKxwXD7gScEWgSMg2XSEtSGh2h2EXTEtxSn2XSg3Sn4aPPXD@XTHn3t8TF9r3tUKvqsSEbGUETNr3r0suur0zr1g2q2gtSEsSGutyUJSIq4uq2vq2wSLr4XSESGhEysq4nq15q13vs1q9q2q2uXUEySIr9SHSI1zqvuq20SInuTKwuYX@ETIUMXSGr1r2wsSF0r5SEqzs0qq13SJvvq6sq3q2q4vtvtqUETGqvtq3XSJBKBX@GXBESQSEUBTGSBWItZ,0,0,21,21497,1
1063,e9b9e3212ebb424e76cc24f3e19b9e2d,4,1482,539,57,16,30,2106,416,46,1,1,0,7,83,0,66562,91984919c1995a1ba4e04406b52961dd,TG5qXSEr1r2TMr0SLvsSHSGSHSKyr1sxsvq2wsq4uSKq4SISESPq3sh2hhESn2UEtsVEXT@TEVEq3XS@SHg5s0XD7F0ywSEutq6uSPsghHSESESIXn8tq5cSGq9ur8r6yr0TJTNYISGXSEXgTB2XYBg3S@mEsTRsiVh2gn20D8F4s3tSEUJzq11Sg3uuytYSGsvstxsSF0YSPSEqSESGTGaGD@gTESETB2XSF2tttssusr3Xg2vSF8stwxssSGuxSMsXhF3TEvxXhLSGtswUGvYED@sXSH3ULt8r1wBwtSMt@GUlaYYl@gXn3g3sq6hh2ESGD9GaEsBJScSoESGWH4D11Ksxr4sxttTF1zvq5str3XTEUKzTGr1r5qSF0THSHq13sssr5SIh3F7sSF6ssTNSE@GwgU@ETHUhh3HSg@F5BESE@qWEtTPSIhGg4nsq2SITITEwxsSF3ut@g13r0SF7s0SESE@SHq25ysr8SHTEYESNwU@EShcPISGSESItXBs@ITEwUGXVEWHXS@YYSBPBYE@SEug2TKBqYGX@Pxn6SITKTEDZ,0,0,21,21813,1
1064,ad93bbfdf0cbf944da1346971c2756cf,2,1720,772,95,69,81,2700,364,142,5,2,3,7,78,0,8,901359a7f6bac7e882b859536b5e9b2b,@Eq2m2HhGtuXBEwr1XBF8qr3BTESGh2Esn5r0vt@ED10GUGSHVESHVEUGTIvuq3smG5sg12tsSLg11ySEsq4mNtSHSESESESJSKyVEtq6ssr2svxXSEbGSESKSHSIXn2vtSHyXSRSHTHq2vsutXSESEuBt0@H1ySG6vXSJzvst6SF4SEyg3n2gS@IssTBYA@SE@QGVg2ws@g2XaYb@EbB@ETESi@sSQKTh3Jn2SIBG@Sh2GwSBqsXBtBS@Er1BscQKq5svq3BY@hHsSQHnSn5nssg2YEq2B@Hs@SEsSEsBD@PHBSEaTBX@Pbh2ETHBGvBHYBEbXBiESBED@XShGSGn3TGD@GtSE@HbGXTn4Th6iE@GacE@sYGBEq3XdPB2PBQ2asBQD@cESEXSGBglYBXgqhBQsXB2@E@GXh2lTIutTGSGtTGXTF3xsXWESGSPsBGSgSGX@HtqUgX@EuD7Eyr1SIXD7HssTJUggzTMSJXSGXn3SEVEtsSEqg4q2YESGSEXYT@SggsnswqTGvSETPEsSEUnbF1sTEssh2ImF1XSF8SMzVGvSGq3nSEYUIgn2SEYGXTIXSh3nxSGq2X@GXSGwXSESGq5h3Eqh2EYPXBnSQSBSQC@h2g5TBX@Th5JSLsTF0wyu1vsn3xr0TGbSRUEaXVEsSF0SJzXSGWGsxwD7GUG7SmESHShEaESEbHsSEyq4SKXSLY2KXSESGSEYXSGSH@Eug2SBE@tYPGtq5XUEYXThGSEtsq7YYYYab2G@GXS@Hq6thIsSKr0t2yXBhEsSPsn2g8XBg@BI@SGr6SKXgSHsmJsg4n5tvXBESJsq4sTHm2EwXWHtSEXSKvtXSESQ2ETEzr4uUGBTGBaESPXYSghiQSgYESLsXVHBHTHsTGnun34SBJZ,0,0,23,21455,1
